C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_33_765.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_33_765.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_33_765.jpg, 0, 0, 0, 9.798302E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_33_866.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_33_866.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_33_866.jpg, 0, 0, 0, 9.415871E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_33_971.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_33_971.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_33_971.jpg, 0, 0, 0, 9.583044E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_074.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_074.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_074.jpg, 0, 0, 0, 9.777457E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_180.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_180.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_180.jpg, 0, 0, 0, 9.487532E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_286.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_286.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_286.jpg, 0, 0, 0, 9.476895E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_390.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_390.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_390.jpg, 0, 0, 0, 9.617714E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_493.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_493.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_493.jpg, 0, 0, 0, 9.477872E-05
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_599.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_599.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_599.jpg, 0, 0.02464737, 0, 0.01092808
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_699.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_699.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_699.jpg, 0, 0.3055417, 0, 0.2534638
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_805.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_805.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_805.jpg, 0, 0.6224822, 0, 0.7597315
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_34_910.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_34_910.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_34_910.jpg, 0, 0.9117883, 0, 1.761177
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_014.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_014.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_014.jpg, 0, 1, 0, 3.134963
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_119.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_119.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_119.jpg, -0.3173755, 1, 0, 4.296098
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_230.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_230.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_230.jpg, -0.6501619, 1, 0, 5.41511
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_335.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_335.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_335.jpg, -0.9644212, 1, 0, 6.676405
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_444.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_444.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_444.jpg, -1, 1, 0, 7.751827
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_547.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_547.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_547.jpg, -0.8434185, 1, 0, 8.867514
C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\center_2019_03_13_12_27_35_649.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\left_2019_03_13_12_27_35_649.jpg, C:\Users\maria\OneDrive\Área de Trabalho\Nova pasta\IMG\right_2019_03_13_12_27_35_649.jpg, -0.5604988, 0.9763052, 0, 10.02256
